region,HR_Region,Shortage_%,IMPLAN_category,crop_class,basin,crop,p,y,xland,xlandsc,xwater,xwatersc,grev,grevsc,iterations,statussc,lambdawater
SLN01-SE-IDs,Sacramento River,0.74,Corn,Corn,SLN,Corn,166.71940680000003,5.454093572000001,12458.82482,8286.15935732681,25997.414461886274,17247.226224700353,11328849.837158538,7534631.591835924,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Vegetables and non-tree fruits,Vegetables,SLN,Cucurbits,161.7514,13.41,172.583296,146.17013934401152,410.74824448,347.01521594914306,374348.058475279,317055.6429197627,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Other field and grain,Field and grain,SLN,Field and Grain,173.22984259999996,2.485487486,5376.417183,5292.424116083765,5035.910763202139,4944.84411120504,2314873.4403355364,2278709.3345456235,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Trees and Vine,Trees and vines,SLN,Grapes Wine,730.6198687000001,7.837965953999999,5698.471018,5667.209835590344,14018.23870428,13906.482716108127,32632714.01222135,32453694.54857297,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Vegetables and non-tree fruits,Vegetables,SLN,Onions and Garlic,341.1902836,26.35761844,238.876422,231.54715396211895,772.3670977203745,746.7974508809849,2148206.8988048485,2082295.0602468934,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Trees and Vine,Trees and vines,SLN,Orchards,2061.666385,2.066393172,4120.069683,3982.093220877104,15441.21262468899,14886.793513417873,17552375.82897864,16964566.664311677,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Alfalfa and Pasture,Alfalfa and pasture,SLN,Pasture,215.0,3.5,8618.219201,4193.474626548232,34645.241188019994,16815.62341068039,6485209.9487525,3155589.6564775445,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Corn,Field and grain,SLN,Rice,370.9204663,4.450435008,374.243813,268.8499492821143,1684.0971585,1206.800197881676,617785.7543444382,443806.05090381263,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Other field and grain,Field and grain,SLN,Safflower,429.9064999,1.059039203,1052.079387,896.2006599028504,1118.711081159307,950.5776252482895,478998.94847910095,408029.25998182467,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Vegetables and non-tree fruits,Vegetables,SLN,Truck,742.4217034,17.44810947,637.3176129999998,630.4996635804948,1612.4135608899994,1591.1762226843596,8255720.045784813,8167401.316558426,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.74,Trees and Vine,Trees and vines,SLN,Almonds,5165.974452,0.8565781309999999,269.62521489999995,259.2011133820135,971.2271759977862,931.3439214638457,1193107.9532074553,1146980.6708211834,2,Good,83.3086470890506
SLN01-SE-IDs,Sacramento River,0.75,Alfalfa and Pasture,Alfalfa and pasture,SLN,Alfalfa,187.2098036,5.87624882,5297.578783,4399.09619844115,20678.215847877473,17128.21080821032,5827820.793764777,4839407.840675602,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Other field and grain,Field and grain,SLN,Beans Dry,1054.225767,1.083582552,275.98093900000003,136.49125740645042,541.8425768113398,267.307888177463,315264.2444141725,155919.51129416554,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Corn,Corn,SLN,Corn,166.71940680000003,5.454093572000001,12458.82482,8291.875785599881,25997.414461886274,17259.12468421232,11328849.837158538,7539829.558614184,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Vegetables and non-tree fruits,Vegetables,SLN,Cucurbits,161.7514,13.41,172.583296,146.31894875908657,410.74824448,347.3684969375296,374348.058475279,317378.423379444,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Other field and grain,Field and grain,SLN,Field and Grain,173.22984259999996,2.485487486,5376.417183,5292.795168150662,5035.910763202139,4945.190794423918,2314873.4403355364,2278869.0949483984,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Trees and Vine,Trees and vines,SLN,Grapes Wine,730.6198687000001,7.837965953999999,5698.471018,5667.2362237968655,14018.23870428,13906.547468808112,32632714.01222135,32453845.662581272,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Vegetables and non-tree fruits,Vegetables,SLN,Onions and Garlic,341.1902836,26.35761844,238.876422,231.55289436922337,772.3670977203745,746.8159651288735,2148206.8988048485,2082346.683517371,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Trees and Vine,Trees and vines,SLN,Orchards,2061.666385,2.066393172,4120.069683,3982.20672830171,15441.21262468899,14887.217853456857,17552375.82897864,16965050.230156273,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Alfalfa and Pasture,Alfalfa and pasture,SLN,Pasture,215.0,3.5,8618.219201,4495.532299103527,34645.241188019994,18026.859562631198,6485209.9487525,3382888.0550754042,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Corn,Field and grain,SLN,Rice,370.9204663,4.450435008,374.243813,269.00918576442086,1684.0971585,1207.5149706345437,617785.7543444382,444068.9117098533,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Other field and grain,Field and grain,SLN,Safflower,429.9064999,1.059039203,1052.079387,896.6070306708239,1118.711081159307,951.008652558226,478998.94847910095,408214.2756498029,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Vegetables and non-tree fruits,Vegetables,SLN,Truck,742.4217034,17.44810947,637.3176129999998,630.5054056731045,1612.4135608899994,1591.1907138598438,8255720.045784813,8167475.698794372,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.75,Trees and Vine,Trees and vines,SLN,Almonds,5165.974452,0.8565781309999999,269.62521489999995,259.2090962559224,971.2271759977862,931.3726049868797,1193107.9532074553,1147015.9955231172,2,Good,83.26150835224618
SLN01-SE-IDs,Sacramento River,0.76,Alfalfa and Pasture,Alfalfa and pasture,SLN,Alfalfa,187.2098036,5.87624882,5297.578783,4400.476927906293,20678.215847877473,17133.586781883445,5827820.793764777,4840926.769268669,2,Good,83.18775132908033
SLN01-SE-IDs,Sacramento River,0.76,Other field and grain,Field and grain,SLN,Beans Dry,1054.225767,1.083582552,275.98093900000003,136.73625641845229,541.8425768113398,267.78770036276023,315264.2444141725,156199.38362404768,2,Good,83.18775132908033
SLN01-SE-IDs,Sacramento River,0.76,Corn,Corn,SLN,Corn,166.71940680000003,5.454093572000001,12458.82482,8300.808486409966,25997.414461886274,17277.71765413061,11328849.837158538,7547952.092447011,2,Good,83.18775132908033
