region,crop,hr,Shortage_%,xland,p,y,xlandsc,xwater,xwatersc,grev,grevsc,iterations,statussc,lambdawater
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,0.55,857.710369,1674.192022,1.3,7.718820227193835e-18,1897.3422720355811,4.023013573408174e-09,1866763.414056419,1.6799623416706187e-14,13,Good,598.2849847452446
DEL PUERTO WATER DISTRICT,Grain,San Joaquin River,0.55,2251.452928,196.1962307,4.091278634,2273.967479987358,1050.6559110406804,1058.5095518202816,1807226.5109362276,1825298.7942726372,13,Good,598.2849847452446
DEL PUERTO WATER DISTRICT,Lettuce,San Joaquin River,0.55,151.2744347,898.0,10.5,139.2468229138251,503.15274333428215,461.98992142478346,1426366.6447863,1312958.293254457,13,Good,598.2849847452446
DEL PUERTO WATER DISTRICT,Onions & Garlic,San Joaquin River,0.55,183.5599741,1186.0,5.6,168.5477390394673,271.81965475842924,248.96523076536016,1219131.92398256,1119426.6636045258,13,Good,598.2849847452446
DEL PUERTO WATER DISTRICT,Other Deciduous,San Joaquin River,0.55,1666.210439,3913.054303,3.386026932,1598.80201920742,5741.489903737268,5495.43838002823,22076800.544201907,21183658.715337984,13,Good,598.2849847452446
DEL PUERTO WATER DISTRICT,Pasture,San Joaquin River,0.55,15.9755367,233.7674522,5.0,1.2051089100311447e-18,73.49045699621313,4.0230135082964164e-09,18672.80255943298,1.4085761976074989e-15,13,Good,598.2849847452446
DEL PUERTO WATER DISTRICT,Tomato Processing,San Joaquin River,0.55,1717.722813,99.84747344,50.20848406,1258.7130524120855,4087.5977481429222,2987.8218807260846,8611271.307535792,6310168.037953971,13,Good,598.2849847452446
DEL PUERTO WATER DISTRICT,Truck Crops,San Joaquin River,0.55,48.43551713,837.0086212,18.74292924,44.92436030474627,129.2130115813522,119.54656715827039,759856.0711440248,704773.0661820455,13,Good,598.2849847452446
DEL PUERTO WATER DISTRICT,Vineyard,San Joaquin River,0.55,772.4922471,1659.744887,10.99858551,736.7613657744856,2393.5552655969036,2277.1365511376443,14101727.056795271,13449465.318450704,13,Good,598.2849847452446
DEL PUERTO WATER DISTRICT,Alfalfa,San Joaquin River,0.6,221.5665338,282.0,6.8,5.227397041146137e-22,916.169941755136,5.2273970411477474e-09,424875.98521487997,1.0024056566101831e-18,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Almonds & Pistachios,San Joaquin River,0.6,12950.42778,4814.53711,1.102171091,7052.979697908944,53382.043727976044,28999.907732335494,68720714.85894491,37426239.11423627,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Citrus & Subtropical,San Joaquin River,0.6,726.9274325,913.5,3.9,631.0845579327774,2360.6720168334946,2044.3019698228013,2589788.017396125,2248333.40031921,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Corn,San Joaquin River,0.6,354.5718744,68.49940443,26.84994044,9.161125724186895e-08,856.5851107214244,2.3718340237423966e-07,652130.3391241422,0.00016849187588221474,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Cucurbits,San Joaquin River,0.6,397.8931947,507.0,13.6,394.11134833085293,915.0059837829193,904.0433653934732,2743553.1560954396,2717476.569010897,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,0.6,857.710369,1674.192022,1.3,1.2885853758047382e-21,1897.3422720355811,5.227397041154727e-09,1866763.414056419,2.8045411625896136e-18,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Grain,San Joaquin River,0.6,2251.452928,196.1962307,4.091278634,2273.9674799898853,1050.6559110406804,1058.5095518226935,1807226.5109362276,1825298.7942746659,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Lettuce,San Joaquin River,0.6,151.2744347,898.0,10.5,140.2750437860741,503.15274333428215,465.4013290978928,1426366.6447863,1322653.3878588926,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Onions & Garlic,San Joaquin River,0.6,183.5599741,1186.0,5.6,169.74035727144644,271.81965475842924,250.7268709702759,1219131.92398256,1127347.5568540385,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Other Deciduous,San Joaquin River,0.6,1666.210439,3913.054303,3.386026932,1602.9984440642766,5741.489903737268,5509.862426246721,22076800.544201907,21239260.116214547,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Pasture,San Joaquin River,0.6,15.9755367,233.7674522,5.0,5.227397041145759e-22,73.49045699621313,5.227397041147627e-09,18672.80255943298,6.109976439732313e-19,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Tomato Processing,San Joaquin River,0.6,1717.722813,99.84747344,50.20848406,1311.5466694779866,4087.5977481429222,3113.233654923363,8611271.307535792,6575033.013414321,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Truck Crops,San Joaquin River,0.6,48.43551713,837.0086212,18.74292924,45.14201801613943,129.2130115813522,120.12576811053883,759856.0711440248,708187.6789132259,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Vineyard,San Joaquin River,0.6,772.4922471,1659.744887,10.99858551,738.064332408508,2393.5552655969036,2281.1636799828543,14101727.056795271,13473250.773781903,2,Good,547.0100514450921
DEL PUERTO WATER DISTRICT,Alfalfa,San Joaquin River,0.65,221.5665338,282.0,6.8,6.798048254413026e-22,916.169941755136,6.79804825441491e-09,424875.98521487997,1.3035937332662417e-18,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Almonds & Pistachios,San Joaquin River,0.65,12950.42778,4814.53711,1.102171091,7847.713095007818,53382.043727976044,32267.632321774625,68720714.85894491,41643447.078227736,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Citrus & Subtropical,San Joaquin River,0.65,726.9274325,913.5,3.9,647.5386217257819,2360.6720168334946,2097.6023946257797,2589788.017396125,2306953.470691357,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Corn,San Joaquin River,0.65,354.5718744,68.49940443,26.84994044,103.76766868087067,856.5851107214244,250.05825584970137,652130.3391241422,190850.00772124925,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Cucurbits,San Joaquin River,0.65,397.8931947,507.0,13.6,394.61822632573023,915.0059837829193,905.2060816942285,2743553.1560954396,2720971.594161175,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,0.65,857.710369,1674.192022,1.3,6.798048254414455e-22,1897.3422720355811,6.798048254415019e-09,1866763.414056419,1.479560959852522e-18,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Grain,San Joaquin River,0.65,2251.452928,196.1962307,4.091278634,2273.9674799922227,1050.6559110406804,1058.5095518253963,1807226.5109362276,1825298.7942765423,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Lettuce,San Joaquin River,0.65,151.2744347,898.0,10.5,141.36354385714176,503.15274333428215,469.0127297173351,1426366.6447863,1332916.8550289897,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Onions & Garlic,San Joaquin River,0.65,183.5599741,1186.0,5.6,171.0175956020867,271.81965475842924,252.61350521294798,1219131.92398256,1135830.462950819,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Other Deciduous,San Joaquin River,0.65,1666.210439,3913.054303,3.386026932,1607.4764016392896,5741.489903737268,5525.254163077709,22076800.544201907,21298591.743189763,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Pasture,San Joaquin River,0.65,15.9755367,233.7674522,5.0,6.798048254412542e-22,73.49045699621313,6.798048254414764e-09,18672.80255943298,7.945812101833388e-19,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Tomato Processing,San Joaquin River,0.65,1717.722813,99.84747344,50.20848406,1366.6733639756565,4087.5977481429222,3244.0885338157036,8611271.307535792,6851393.62236379,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Truck Crops,San Joaquin River,0.65,48.43551713,837.0086212,18.74292924,45.3762948883902,129.2130115813522,120.7491937025022,759856.0711440248,711863.0129295964,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Vineyard,San Joaquin River,0.65,772.4922471,1659.744887,10.99858551,739.4638766885837,2393.5552655969036,2285.489305055405,14101727.056795271,13498799.239175074,2,Good,491.1884138695283
DEL PUERTO WATER DISTRICT,Alfalfa,San Joaquin River,0.7,221.5665338,282.0,6.8,6.465441466384128e-21,916.169941755136,6.465441466381555e-08,424875.98521487997,1.2398130555938204e-17,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Almonds & Pistachios,San Joaquin River,0.7,12950.42778,4814.53711,1.102171091,8636.354485237254,53382.043727976044,35510.30825883109,68720714.85894491,45828328.15123883,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Citrus & Subtropical,San Joaquin River,0.7,726.9274325,913.5,3.9,663.5601136980541,2360.6720168334946,2149.5015691883254,2589788.017396125,2364032.439066373,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Corn,San Joaquin River,0.7,354.5718744,68.49940443,26.84994044,211.3611258830074,856.5851107214244,509.3358573909277,652130.3391241422,388736.4245485855,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Cucurbits,San Joaquin River,0.7,397.8931947,507.0,13.6,395.1886100546222,915.0059837829193,906.5144724636071,2743553.1560954396,2724904.504048631,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,0.7,857.710369,1674.192022,1.3,2.3791104973443719e-07,1897.3422720355811,6.106454430104498e-07,1866763.414056419,0.0005178014158343519,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Grain,San Joaquin River,0.7,2251.452928,196.1962307,4.091278634,2273.9674799211593,1050.6559110406804,1058.5095518511728,1807226.5109362276,1825298.7942195002,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Lettuce,San Joaquin River,0.7,151.2744347,898.0,10.5,142.58419308739792,503.15274333428215,473.0625718513357,1426366.6447863,1344426.356621075,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Onions & Garlic,San Joaquin River,0.7,183.5599741,1186.0,5.6,172.4677889959926,271.81965475842924,254.75561489186705,1219131.92398256,1145462.0673957844,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Other Deciduous,San Joaquin River,0.7,1666.210439,3913.054303,3.386026932,1612.540901394024,5741.489903737268,5542.66197598382,22076800.544201907,21365694.882339783,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Pasture,San Joaquin River,0.7,15.9755367,233.7674522,5.0,6.465441466383697e-21,73.49045699621313,6.465441466381481e-08,18672.80255943298,7.557048894723745e-18,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Tomato Processing,San Joaquin River,0.7,1717.722813,99.84747344,50.20848406,1427.565293348819,4087.5977481429222,3388.6284181587093,8611271.307535792,7156656.450745176,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Truck Crops,San Joaquin River,0.7,48.43551713,837.0086212,18.74292924,45.64376004945892,129.2130115813522,121.46093549206691,759856.0711440248,716059.0046005865,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Vineyard,San Joaquin River,0.7,772.4922471,1659.744887,10.99858551,741.0580562434237,2393.5552655969036,2290.4164968785826,14101727.056795271,13527900.741547778,2,Good,426.6486230706863
DEL PUERTO WATER DISTRICT,Alfalfa,San Joaquin River,0.75,221.5665338,282.0,6.8,1.2543795686335632e-21,916.169941755136,1.254379568633767e-08,424875.98521487997,2.4053982608117204e-18,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Almonds & Pistachios,San Joaquin River,0.75,12950.42778,4814.53711,1.102171091,9407.838230545665,53382.043727976044,38682.43669090197,68720714.85894491,49922163.14883843,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Citrus & Subtropical,San Joaquin River,0.75,726.9274325,913.5,3.9,678.9878895026599,2360.6720168334946,2199.4774908565155,2589788.017396125,2418996.2045366513,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Corn,San Joaquin River,0.75,354.5718744,68.49940443,26.84994044,269.2720803447313,856.5851107214244,648.8890770485962,652130.3391241422,495246.53744468826,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Cucurbits,San Joaquin River,0.75,397.8931947,507.0,13.6,395.8179667779072,915.0059837829193,907.9581399720723,2743553.1560954396,2729244.044527026,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,0.75,857.710369,1674.192022,1.3,80.21902379795995,1897.3422720355811,177.0089782052051,1866763.414056419,174592.66455172448,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Grain,San Joaquin River,0.75,2251.452928,196.1962307,4.091278634,2273.967479996681,1050.6559110406804,1058.509551833417,1807226.5109362276,1825298.7942801209,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Lettuce,San Joaquin River,0.75,151.2744347,898.0,10.5,143.92603567444806,503.15274333428215,477.5145064143595,1426366.6447863,1357078.5903743708,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Onions & Garlic,San Joaquin River,0.75,183.5599741,1186.0,5.6,174.08365643298913,271.81965475842924,257.14244489302473,1219131.92398256,1156194.0125653406,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Other Deciduous,San Joaquin River,0.75,1666.210439,3913.054303,3.386026932,1618.1598127603359,5741.489903737268,5561.975424877947,22076800.544201907,21440143.813042715,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Pasture,San Joaquin River,0.75,15.9755367,233.7674522,5.0,1.2543795686334699e-21,73.49045699621313,1.2543795686337404e-08,18672.80255943298,1.4661655792559067e-18,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Tomato Processing,San Joaquin River,0.75,1717.722813,99.84747344,50.20848406,1493.440902292832,4087.5977481429222,3544.9981208182503,8611271.307535792,7486903.413103024,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Truck Crops,San Joaquin River,0.75,48.43551713,837.0086212,18.74292924,45.94360106816708,129.2130115813522,122.25883137219975,759856.0711440248,720762.908511262,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Vineyard,San Joaquin River,0.75,772.4922471,1659.744887,10.99858551,742.840690896859,2393.5552655969036,2295.926153975111,14101727.056795271,13560442.462735401,2,Good,353.2554773560395
DEL PUERTO WATER DISTRICT,Alfalfa,San Joaquin River,0.8,221.5665338,282.0,6.8,6.411525147624045e-21,916.169941755136,6.41152514762106e-08,424875.98521487997,1.2294740623083868e-17,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Almonds & Pistachios,San Joaquin River,0.8,12950.42778,4814.53711,1.102171091,10085.13122535835,53382.043727976044,41467.27872892951,68720714.85894491,53516180.239483394,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Citrus & Subtropical,San Joaquin River,0.8,726.9274325,913.5,3.9,692.3638683016453,2360.6720168334946,2242.806929831586,2589788.017396125,2466650.135404857,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Corn,San Joaquin River,0.8,354.5718744,68.49940443,26.84994044,306.8558286000777,856.5851107214244,739.4580053187385,652130.3391241422,564370.7524907631,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Cucurbits,San Joaquin River,0.8,397.8931947,507.0,13.6,396.4337056701709,915.0059837829193,909.3705699498578,2743553.1560954396,2733489.6873369627,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,0.8,857.710369,1674.192022,1.3,364.27733156009793,1897.3422720355811,803.8038259214388,1866763.414056419,792831.2629813742,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Grain,San Joaquin River,0.8,2251.452928,196.1962307,4.091278634,2273.9674799629192,1050.6559110406804,1058.5095518706312,1807226.5109362276,1825298.7942530205,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Lettuce,San Joaquin River,0.8,151.2744347,898.0,10.5,145.23394405054253,503.15274333428215,481.8538549398386,1426366.6447863,1369410.8584525655,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Onions & Garlic,San Joaquin River,0.8,183.5599741,1186.0,5.6,175.68036486906158,271.81965475842924,259.5009748609588,1219131.92398256,1166798.7113143592,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Other Deciduous,San Joaquin River,0.8,1666.210439,3913.054303,3.386026932,1623.6877980212814,5741.489903737268,5580.976340619987,22076800.544201907,21513387.99946759,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Pasture,San Joaquin River,0.8,15.9755367,233.7674522,5.0,6.411525148317449e-21,73.49045699621313,6.411525148314841e-08,18672.80255943298,7.494029493191986e-18,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Tomato Processing,San Joaquin River,0.8,1717.722813,99.84747344,50.20848406,1556.6480233074233,4087.5977481429222,3695.033602608715,8611271.307535792,7803772.737714416,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Truck Crops,San Joaquin River,0.8,48.43551713,837.0086212,18.74292924,46.241755419895235,129.2130115813522,123.05223903631655,759856.0711440248,725440.3520015542,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Vineyard,San Joaquin River,0.8,772.4922471,1659.744887,10.99858551,744.6086570290117,2393.5552655969036,2301.3904746183334,14101727.056795271,13592716.41232502,3,Good,279.1680546265554
DEL PUERTO WATER DISTRICT,Alfalfa,San Joaquin River,0.85,221.5665338,282.0,6.8,5.290536886541915e-08,916.169941755136,2.618702996140218e-07,424875.98521487997,0.00010145133533632776,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Almonds & Pistachios,San Joaquin River,0.85,12950.42778,4814.53711,1.102171091,10769.21492465393,53382.043727976044,44280.04227144555,68720714.85894491,57146231.820601426,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Citrus & Subtropical,San Joaquin River,0.85,726.9274325,913.5,3.9,705.737969398551,2360.6720168334946,2286.1302861856757,2589788.017396125,2514297.376677748,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Corn,San Joaquin River,0.85,354.5718744,68.49940443,26.84994044,338.21416648784714,856.5851107214244,815.025003924447,652130.3391241422,622045.1621029895,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Cucurbits,San Joaquin River,0.85,397.8931947,507.0,13.6,397.12011936303594,915.0059837829193,910.9451192039157,2743553.1560954396,2738222.6470320052,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,0.85,857.710369,1674.192022,1.3,634.2903940985377,1897.3422720355811,1399.6068415891007,1866763.414056419,1380501.09266031,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Grain,San Joaquin River,0.85,2251.452928,196.1962307,4.091278634,2273.967480000315,1050.6559110406804,1058.5095518506387,1807226.5109362276,1825298.7942830378,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Lettuce,San Joaquin River,0.85,151.2744347,898.0,10.5,146.68648587065658,503.15274333428215,486.67306490025044,1426366.6447863,1383106.875274421,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Onions & Garlic,San Joaquin River,0.85,183.5599741,1186.0,5.6,177.4785502899404,271.81965475842924,262.15711041240974,1219131.92398256,1178741.539605668,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Other Deciduous,San Joaquin River,0.85,1666.210439,3913.054303,3.386026932,1629.8852832683194,5741.489903737268,5602.2784767293015,22076800.544201907,21595502.864716306,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Pasture,San Joaquin River,0.85,15.9755367,233.7674522,5.0,4.440548320032949e-19,73.49045699621313,2.7284043903220952e-08,18672.80255943298,5.190278335725464e-16,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Tomato Processing,San Joaquin River,0.85,1717.722813,99.84747344,50.20848406,1625.7609202953895,4087.5977481429222,3859.087693742302,8611271.307535792,8150248.841023379,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Truck Crops,San Joaquin River,0.85,48.43551713,837.0086212,18.74292924,46.57973497656707,129.2130115813522,123.95162399687254,759856.0711440248,730742.5730425802,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Vineyard,San Joaquin River,0.85,772.4922471,1659.744887,10.99858551,746.6072952402,2393.5552655969036,2307.5677421934906,14101727.056795271,13629201.245208798,2,Good,193.82840902105008
DEL PUERTO WATER DISTRICT,Alfalfa,San Joaquin River,0.9,221.5665338,282.0,6.8,139.14233362157535,916.169941755136,573.9103518530356,424875.98521487997,266819.33895273285,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Almonds & Pistachios,San Joaquin River,0.9,12950.42778,4814.53711,1.102171091,11341.343174056956,53382.043727976044,46632.4758748636,68720714.85894491,60182198.119003706,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Citrus & Subtropical,San Joaquin River,0.9,726.9274325,913.5,3.9,716.8323081427569,2360.6720168334946,2322.06870089884,2589788.017396125,2553822.622604793,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Corn,San Joaquin River,0.9,354.5718744,68.49940443,26.84994044,358.1175964049196,856.5851107214244,862.9880837116114,652130.3391241422,658651.648512883,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Cucurbits,San Joaquin River,0.9,397.8931947,507.0,13.6,397.7470264811409,915.0059837829193,912.3831676982524,2743553.1560954396,2742545.2969927625,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,0.9,857.710369,1674.192022,1.3,849.7678688562979,1897.3422720355811,1875.0732063485173,1866763.414056419,1849476.962568503,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Grain,San Joaquin River,0.9,2251.452928,196.1962307,4.091278634,2273.9674800017465,1050.6559110406804,1058.5095518712671,1807226.5109362276,1825298.7942841868,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Lettuce,San Joaquin River,0.9,151.2744347,898.0,10.5,148.00824441056272,503.15274333428215,491.0583651501432,1426366.6447863,1395569.7365471958,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Onions & Garlic,San Joaquin River,0.9,183.5599741,1186.0,5.6,179.13741036307331,271.81965475842924,264.6074457721285,1219131.92398256,1189759.0246673876,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Other Deciduous,San Joaquin River,0.9,1666.210439,3913.054303,3.386026932,1635.5770530835507,5741.489903737268,5621.842356404997,22076800.544201907,21670917.148538575,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Pasture,San Joaquin River,0.9,15.9755367,233.7674522,5.0,13.45801971793529,73.49045699621313,61.75463390604016,18672.80255943298,15730.234905595478,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Tomato Processing,San Joaquin River,0.9,1717.722813,99.84747344,50.20848406,1687.7230263633364,4087.5977481429222,4006.1678689737128,8611271.307535792,8460876.66880749,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Truck Crops,San Joaquin River,0.9,48.43551713,837.0086212,18.74292924,46.89357770051224,129.2130115813522,124.78677938098879,759856.0711440248,735666.1356120487,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Vineyard,San Joaquin River,0.9,772.4922471,1659.744887,10.99858551,748.4580971622308,2393.5552655969036,2313.288086550014,14101727.056795271,13662987.349391269,2,Good,113.27216078410062
DEL PUERTO WATER DISTRICT,Alfalfa,San Joaquin River,0.95,221.5665338,282.0,6.8,223.78220134481836,916.169941755136,923.0183121651748,424875.98521487997,429124.74929882365,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Almonds & Pistachios,San Joaquin River,0.95,12950.42778,4814.53711,1.102171091,12051.945920014343,53382.043727976044,49554.278425111435,68720714.85894491,63952971.52606724,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Citrus & Subtropical,San Joaquin River,0.95,726.9274325,913.5,3.9,730.5117811894462,2360.6720168334946,2366.3812632450285,2589788.017396125,2602557.7972545805,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Corn,San Joaquin River,0.95,354.5718744,68.49940443,26.84994044,358.11759669500856,856.5851107214244,862.9880845783906,652130.3391241422,658651.649046416,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Cucurbits,San Joaquin River,0.95,397.8931947,507.0,13.6,398.59640007616605,915.0059837829193,914.331527538459,2743553.1560954396,2748401.89780518,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,0.95,857.710369,1674.192022,1.3,866.2874813142208,1897.3422720355811,1911.5249056589764,1866763.414056419,1885431.0669671653,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Grain,San Joaquin River,0.95,2251.452928,196.1962307,4.091278634,2273.9674800034354,1050.6559110406804,1058.50955202912,1807226.5109362276,1825298.7942855426,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Lettuce,San Joaquin River,0.95,151.2744347,898.0,10.5,149.79196513284717,503.15274333428215,496.9763532190208,1426366.6447863,1412388.439237616,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Onions & Garlic,San Joaquin River,0.95,183.5599741,1186.0,5.6,181.40980168649077,271.81965475842924,267.96404061517006,1219131.92398256,1204851.338880997,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Other Deciduous,San Joaquin River,0.95,1666.210439,3913.054303,3.386026932,1643.3355355741887,5741.489903737268,5648.509987737412,22076800.544201907,21773714.770292938,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Pasture,San Joaquin River,0.95,15.9755367,233.7674522,5.0,16.13529220917551,73.49045699621313,74.03979829464139,18672.80255943298,18859.530751207345,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Tomato Processing,San Joaquin River,0.95,1717.722813,99.84747344,50.20848406,1734.9000584012363,4087.5977481429222,4118.152541473298,8611271.307535792,8697384.107195143,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Truck Crops,San Joaquin River,0.95,48.43551713,837.0086212,18.74292924,47.32665418253637,129.2130115813522,125.93922365143925,759856.0711440248,742460.236586598,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Vineyard,San Joaquin River,0.95,772.4922471,1659.744887,10.99858551,751.0041711850616,2393.5552655969036,2321.157335152813,14101727.056795271,13709465.538746752,2,Good,4.401743037787696e-08
DEL PUERTO WATER DISTRICT,Alfalfa,San Joaquin River,1.0,221.5665338,282.0,6.8,223.78220134481828,916.169941755136,923.0183121651714,424875.98521487997,429124.74929882353,2,Good,2.219346817343078e-09
DEL PUERTO WATER DISTRICT,Almonds & Pistachios,San Joaquin River,1.0,12950.42778,4814.53711,1.102171091,12051.945920259375,53382.043727976044,49554.27842611894,68720714.85894491,63952971.52736749,2,Good,2.219346817343078e-09
DEL PUERTO WATER DISTRICT,Citrus & Subtropical,San Joaquin River,1.0,726.9274325,913.5,3.9,730.5117811941393,2360.6720168334946,2366.3812632602267,2589788.017396125,2602557.7972713006,2,Good,2.219346817343078e-09
DEL PUERTO WATER DISTRICT,Corn,San Joaquin River,1.0,354.5718744,68.49940443,26.84994044,358.11759669500884,856.5851107214244,862.988084578388,652130.3391241422,658651.6490464166,2,Good,2.219346817343078e-09
DEL PUERTO WATER DISTRICT,Cucurbits,San Joaquin River,1.0,397.8931947,507.0,13.6,398.5964000764731,915.0059837829193,914.3315275391282,2743553.1560954396,2748401.8978072973,2,Good,2.219346817343078e-09
DEL PUERTO WATER DISTRICT,Dry Beans,San Joaquin River,1.0,857.710369,1674.192022,1.3,866.2874813142208,1897.3422720355811,1911.5249056589735,1866763.414056419,1885431.0669671653,2,Good,2.219346817343078e-09
